Cluster,Ray
Ptr08,0.098364897
Ptr08,0.333430239
Ptr08,0.303265727
Ptr08,0.389083255
Ptr09,0.04159111
Ptr09,0.05439088
Ptr09,0.040668598
Ptr09,0.046692541
Ptr09,0.04819866
Ptr09,0.046746083
Ptr09,0.056152261
Ptr09,0.057445214
Ptr09,0.032056501
Ptr09,0.042124277
Ptr09,0.02881832
Ptr09,0.031400767
Ptr09,0.155256815
Ptr09,0.058935088
Ptr09,0.091914182
Ptr09,0.051524315
Ptr09,0.058771607
Ptr09,0.029767813
Ptr09,0.092770052
Ptr09,0.027607776
Ptr09,0.03472874
Ptr09,0.038704399
Ptr09,0.035615163
Ptr09,0.078972012
Ptr09,0.027611266
Ptr09,0.044247946
Ptr09,0.057968938
Ptr09,0.055471717
Ptr09,0.036612889
Ptr09,0.023365288
Ptr10,0.074841573
Ptr10,0.081402447
Ptr10,0.073604054
Ptr10,0.062311371
Ptr10,0.1781672
Ptr10,0.086466594
Ptr10,0.059228625
Ptr10,0.192698681
Ptr10,0.166922052
Ptr10,0.091085139
Ptr10,0.099454989
Ptr10,0.11748031
Ptr10,0.131443841
Ptr10,0.137569773
Ptr10,0.156742734
Ptr10,0.140553654
Ptr10,0.195787916
Ptr10,0.108965016
Ptr10,0.140108455
Ptr10,0.101020695
Ptr10,0.08933544
Ptr10,0.098382433
Ptr10,0.113350702
Ptr10,0.056105027
