Cluster,Vessel
Ptr09,0.041365049
Ptr09,0.059463679
Ptr09,0.03489537
Ptr09,0.039105018
Ptr09,0.126235569
Ptr09,0.090601288
Ptr09,0.078419641
Ptr09,0.063731714
Ptr09,0.077593777
Ptr09,0.032423463
Ptr09,0.151428332
Ptr09,0.034678231
Ptr09,0.047449993
Ptr09,0.051755814
Ptr09,0.058036406
Ptr09,0.108887869
Ptr09,0.037031006
Ptr09,0.06515596
Ptr09,0.0666016
Ptr09,0.074854625
Ptr09,0.045522066
Ptr09,0.024496321
Ptr10,0.110585833
Ptr10,0.11680541
Ptr10,0.10579228
Ptr10,0.065261721
Ptr10,0.159595159
Ptr10,0.112831345
Ptr10,0.104849409
Ptr10,0.207678607
Ptr10,0.212029068
Ptr10,0.131502674
Ptr10,0.123359361
Ptr10,0.143890992
Ptr10,0.181121668
Ptr10,0.145662465
Ptr10,0.210897465
Ptr10,0.169463137
Ptr10,0.173040751
Ptr10,0.146015176
Ptr10,0.171942532
Ptr10,0.1336719
Ptr10,0.120600554
Ptr10,0.121061698
Ptr10,0.138082492
Ptr10,0.080307413
