Cluster,Fiber
Ptr09,0.082379837
Ptr09,0.104902522
Ptr09,0.065206303
Ptr09,0.087378644
Ptr09,0.061226469
Ptr09,0.049962143
Ptr09,0.158648596
Ptr09,0.129355995
Ptr09,0.11387873
Ptr09,0.081900292
Ptr09,0.107149664
Ptr09,0.045631502
Ptr09,0.259460459
Ptr09,0.051992333
Ptr09,0.067948693
Ptr09,0.081081447
Ptr09,0.095800738
Ptr09,0.139050305
Ptr09,0.050566946
Ptr09,0.082545455
Ptr09,0.097305152
Ptr09,0.092760774
Ptr09,0.063259185
Ptr09,0.027886474
Ptr10,0.133637968
Ptr10,0.153505286
Ptr10,0.122618585
Ptr10,0.097639889
Ptr10,0.21802766
Ptr10,0.136621885
Ptr10,0.130850471
Ptr10,0.302221728
Ptr10,0.267477502
Ptr10,0.14244409
Ptr10,0.133802014
Ptr10,0.186523786
Ptr10,0.221603714
Ptr10,0.174775244
Ptr10,0.243601066
Ptr10,0.223767166
Ptr10,0.241393518
Ptr10,0.139871231
Ptr10,0.208226465
Ptr10,0.169616113
Ptr10,0.134595868
Ptr10,0.148839036
Ptr10,0.161096115
Ptr10,0.093177582
